Id,Title,Body,ImageURLs
78652518,"node.js error when using: npm run dev, TypeError: require(...) is not a function","im working on my first project, added a database and im trying to make a login page. while i try to run it using npm run dev. it gives me an error exact error is at the bottom I dont know what causes this and how i can fix this can somebody help please? the database structure looks like this: The folder structure of my app looks like this:  my config/database.js is this: const { Sequelize } = require('sequelize');  const sequelize = new Sequelize('dfddatabase', 'root', 'Password', {   host: 'localhost',   dialect: 'mariadb',   logging: false });  const connectDb = async () => {     try {       await sequelize.authenticate();       console.log('Connection has been established successfully.');     } catch (error) {       console.error('Unable to connect to the database:', error);     }   };  module.exports = { sequelize, connectDb };  The models/index.js: const { Sequelize, DataTypes } = require('sequelize'); const sequelize = new Sequelize('mysql://user:password@localhost:3306/database_name', {   dialect: 'mariadb', });  // Import models const User = require('./user')(sequelize, DataTypes); const CsvFile = require('./csvfile')(sequelize, DataTypes); const PasswordReset = require('./passwordreset')(sequelize, DataTypes); const Setting = require('./setting')(sequelize, DataTypes); const ScharnierType = require('./scharniertype')(sequelize, DataTypes); const DeurType = require('./deurtype')(sequelize, DataTypes);  // Define associations User.hasMany(CsvFile, { foreignKey: 'user_id' }); CsvFile.belongsTo(User, { foreignKey: 'user_id' });  User.hasOne(Setting, { foreignKey: 'user_id' }); Setting.belongsTo(User, { foreignKey: 'user_id' });  Setting.belongsToMany(ScharnierType, { through: 'settings_scharniertypes' }); ScharnierType.belongsToMany(Setting, { through: 'settings_scharniertypes' });  Setting.belongsToMany(DeurType, { through: 'settings_deurtypes' }); DeurType.belongsToMany(Setting, { through: 'settings_deurtypes' });  module.exports = {   sequelize,   Sequelize,   User,   CsvFile,   PasswordReset,   Setting,   ScharnierType,   DeurType };   sequelize.sync({ force: true }).then(() => {     console.log(""Database & tables created!"");   });   the modules of user.js: module.exports = (sequelize, DataTypes) => {     const User = sequelize.define('User', {       id: {         type: DataTypes.UUID,         defaultValue: DataTypes.UUIDV4,         primaryKey: true,       },       email: {         type: DataTypes.STRING,         unique: true,         allowNull: false,       },       password: {         type: DataTypes.STRING,         allowNull: false,       },       createdAt: {         type: DataTypes.DATE,         defaultValue: DataTypes.NOW,       },       updatedAt: {         type: DataTypes.DATE,         defaultValue: DataTypes.NOW,       },     }, {       tableName: 'users'     });     return User;   };     my routes/index.js: const express = require('express'); const router = express.Router();  // Index Page router.get('/', (req, res) => res.render('index', { title: 'Home' }));  module.exports = router;  my app.js: const express = require('express'); const session = require('express-session'); const flash = require('connect-flash'); const passport = require('passport'); const path = require('path'); const { connectDb } = require('./models'); const sequelize = require('./config/database');  const app = express();  app.listen(PORT, () => {   console.log(`Server running on http://localhost:4000`); });   // Passport Config require('./config/passport')(passport);  // EJS app.set('view engine', 'ejs');  // Static Files app.use(express.static(path.join(__dirname, 'public')));  // Bodyparser app.use(express.urlencoded({ extended: false }));  // Express session app.use(   session({     secret: 'secret',     resave: true,     saveUninitialized: true   }) );  // Passport middleware app.use(passport.initialize()); app.use(passport.session());  // Connect flash app.use(flash());  // Global variables app.use((req, res, next) => {   res.locals.success_msg = req.flash('success_msg');   res.locals.error_msg = req.flash('error_msg');   res.locals.error = req.flash('error');   res.locals.user = req.user || null;   next(); });  // Routes app.use('/', require('./routes/index')); app.use('/auth', require('./routes/auth')); app.use('/password', require('./routes/password'));  const PORT = process.env.PORT || 5000;  connectDb().then(() => {   app.listen(PORT, console.log(`Server started on port ${PORT}`)); });  my package.json: {   ""name"": ""loginapp"",   ""version"": ""1.0.0"",   ""main"": ""index.js"",   ""scripts"": {     ""dev"": ""nodemon app.js"",     ""start"": ""node app.js""   },   ""keywords"": [],   ""author"": """",   ""license"": ""ISC"",   ""description"": """",   ""dependencies"": {     ""bcryptjs"": ""^2.4.3"",     ""connect-flash"": ""^0.1.1"",     ""dotenv"": ""^16.4.5"",     ""ejs"": ""^3.1.10"",     ""express"": ""^4.19.2"",     ""express-session"": ""^1.18.0"",     ""jsonwebtoken"": ""^9.0.2"",     ""mariadb"": ""^3.3.1"",     ""mysql2"": ""^3.10.1"",     ""nodemailer"": ""^6.9.14"",     ""nodemailer.js"": ""^0.0.2-security"",     ""passport"": ""^0.7.0"",     ""passport-local"": ""^1.0.0"",     ""sequelize"": ""^6.37.3""   } }  and in my console cmd i get this:  C:\Users\Robbe\Downloads\LoginApp>npm run dev  > loginapp@1.0.0 dev > nodemon app.js  [nodemon] 3.1.1 [nodemon] to restart at any time, enter `rs` [nodemon] watching path(s): *.* [nodemon] watching extensions: js,mjs,cjs,json [nodemon] starting `node app.js` C:\Users\DelsoirRobbe\Downloads\LoginApp\models\index.js:7 const User = require('./user')(sequelize, DataTypes);                               ^  TypeError: require(...) is not a function     at Object.<anonymous> (C:\Users\DelsoirRobbe\Downloads\LoginApp\models\index.js:7:31)     at Module._compile (node:internal/modules/cjs/loader:1358:14)     at Module._extensions..js (node:internal/modules/cjs/loader:1416:10)     at Module.load (node:internal/modules/cjs/loader:1208:32)     at Module._load (node:internal/modules/cjs/loader:1024:12)     at Module.require (node:internal/modules/cjs/loader:1233:19)     at require (node:internal/modules/helpers:179:18)     at Object.<anonymous> (C:\Users\DelsoirRobbe\Downloads\LoginApp\app.js:6:23)     at Module._compile (node:internal/modules/cjs/loader:1358:14)     at Module._extensions..js (node:internal/modules/cjs/loader:1416:10)  Node.js v20.13.1 [nodemon] app crashed - waiting for file changes before starting...  if somebody can help or need any more info, i would be very greatful!! i tried replacing my models, i tried using diffrent localhost things, changed my database password, installed npm packages again, but it didnt change anything.. ","['https://i.sstatic.net/gYVA5V4I.png', 'https://i.sstatic.net/0kBF6NYC.png']"
78651289,Python function Assign values based on another column and then based on the row below,"Given a value in a column, I want to assign to this column the value shown in the same row on another column. When this condition is not met, for the blanks, I want them to be fulfilled with the row below. I want to assign in the column ""Newest agreement code"" the value in the column agreement code only when the column Old/New = 'New' When the column Old/New = 'Old' then I want it to be fulfilled with the row below in ""Newest agreement code"". The code is not returning anything on the rows where the value in ""Old/New"" = 'Old' df[""Newest agreement code""] = """"  # Iterate through rows (excluding the last row to avoid IndexError) for i in range(len(df) - 1):     # Check if the current row's ""Old/New"" is ""New""     if df.loc[i, ""Old/New""] == ""New"":         # Assign the current row's ""Agreement Code"" to ""Newest agreement code""         df.loc[i, ""Newest agreement code""] = df.loc[i, ""Agreement Code""]     else:         # Check if there's a next row (avoid IndexError)         if i < len(df) - 1:             next_row_newest_code = df.loc[i + 1, ""Newest agreement code""]             if next_row_newest_code:                 # Assign next row's ""Newest agreement code"" if it exists                 df.loc[i, ""Newest agreement code""] = next_row_newest_code  return df   ",['https://i.sstatic.net/BHUbZiMz.png']
78649212,DateTimeOffset Ticks is bugged or not?,"I used a sorted list like that: SortedList<DateTimeOffset, Something>. The data is well sorted according to the UTC date-time, which is expected. But ""Ticks"" is bigger (for DST - for case of Daylight Saving Time) for the previous DateTimeOffset than the next one? How's that possible? It seems to be illogical to me. Could it be a bug? Anybody knows why or the rule about it? Image:  Dump of the debug window     **kvpCurrent.Key**  {2020-11-01 01:00:00 -05:00}    System.DateTimeOffset        Date    {2020-11-01 00:00:00}   System.DateTime      DateTime    {2020-11-01 01:00:00}   System.DateTime   Day 0x00000001  int   DayOfWeek   Sunday  System.DayOfWeek   DayOfYear   0x00000132  int   Hour    0x00000001  int      LocalDateTime   {2020-11-01 01:00:00}   System.DateTime   Microsecond 0x00000000  int   Millisecond 0x00000000  int   Minute  0x00000000  int   Month   0x0000000b  int   Nanosecond  0x00000000  int      Offset  {-05:00:00} System.TimeSpan   Second  0x00000000  int   Ticks   **0x08d87e01753e2800**  long      TimeOfDay   {01:00:00}  System.TimeSpan   TotalOffsetMinutes  0xfffffed4  int      UtcDateTime {**2020-11-01 06:00:00**}   System.DateTime   UtcTicks    0x08d87e2b5e143000  long   Year    0x000007e4  int      Static members            Non-Public members              **kvpPrevious.Key** {2020-11-01 01:55:00 -04:00}    System.DateTimeOffset        Date    {2020-11-01 00:00:00}   System.DateTime      DateTime    {2020-11-01 01:55:00}   System.DateTime   Day 0x00000001  int   DayOfWeek   Sunday  System.DayOfWeek   DayOfYear   0x00000132  int   Hour    0x00000001  int      LocalDateTime   {2020-11-01 01:55:00}   System.DateTime   Microsecond 0x00000000  int   Millisecond 0x00000000  int   Minute  0x00000037  int   Month   0x0000000b  int   Nanosecond  0x00000000  int      Offset  {-04:00:00} System.TimeSpan   Second  0x00000000  int   Ticks   **0x08d87e0924323200**  long      TimeOfDay   {01:55:00}  System.TimeSpan   TotalOffsetMinutes  0xffffff10  int      UtcDateTime **{2020-11-01 05:55:00}**   System.DateTime   UtcTicks    0x08d87e2aab43d200  long   Year    0x000007e4  int      Static members            Non-Public members          ",['https://i.sstatic.net/tlC0qsyf.png']
78647639,how to revoke apple token from website firebase auth,"I want to delete user account. This is web app, so using sdk web firebase with signup with apple. I was trying documentation and can't find revokeAccessToken mentioned here works. I'm getting an error  firebase_auth__WEBPACK_IMPORTED_MODULE_13__.revokeAccessToken is not a function  So how could I do this?  This is my function async  function handleDeleteAccount() {     try {        // Delete user from auth       const auth = getAuth()       let user = auth.currentUser;       const providerId = user.providerData[0].providerId;       const isApple = providerId === ""apple.com""        if (isApple) {         const appleProvider = new OAuthProvider('apple.com');          const res = await reauthenticateWithPopup(user, appleProvider)          // user         user = res.user          // get access token         const credential = OAuthProvider.credentialFromResult(res);         const accessToken = credential.accessToken;         // const idToken = credential.idToken;                  await revokeAccessToken(auth, accessToken)       }              await deleteUser(user);            } catch (error) {       console.log(""Error deleting account"", error)     }   }  ",['https://i.sstatic.net/DdD96VJ4.png']
78647293,SyntaxError: Unexpected end of input when parsing API data,"I am trying to develop an browser extension, after calling my weather API when I try to parse the JSON data, it raise error in console like:  SyntaxError: Unexpected end of input (at script.js:36:30) at HTMLButtonElement.fetchData (script.js:36:30)   I need to parse the promise object from the weather API to show the weather information in my browser extension function developContainer(data) {     let con = document.getElementById('info-container');     con.innerHTML = '';     let newPc = document.createElement(""p"");     let newPf = document.createElement(""p"");     newPc.innerHTML = ""C&deg;/"" + data.temp_c;     newPf.innerHTML = ""F&deg;/"" + data.temp_f;     con.appendChild(newPc);     con.appendChild(newPf); }  async function fun() {     let input = document.getElementById('input');     input.value = 'loading...';     let res = await fetch('https://ipapi.co/json/', {method: ""GET""});     let json =await res.json();     city = json.city;     input.value = city;     console.log(city);     }  async function fetchData() {     // if(city === '') return;     let inputEle = document.getElementById(""input"");     let location = inputEle.value;     console.log(location);     let url = `https://api.weatherapi.com/v1/forecast.json?key=7afae986719f43e0b91135851240406&q=${location}`     if(location === '') return;     try{         // let res = await fetch(         //     `https://api.weatherapi.com/v1/forecast.json?key=7afae986719f43e0b91135851240406&q=${location}`,         //     {         //         mode: ""no-cors"",         //         method: ""GET""         //     }         // );         let res = await fetch(url, {method: ""GET"", mode: ""no-cors""});         let json = await res.json();         console.log(json);         let data = json.current;         developContainer(data);          console.log(json.current.temp_c);     } catch(e) {         console.log(e);     } }  document.addEventListener('DOMContentLoaded', function() {     document.querySelector('button').addEventListener('click', fetchData, false); }, false)  fun();   ",['https://i.sstatic.net/6HVcpnWB.png']
78645940,"Grid, Flex gap between boxes","I have a question what is better to use? Grid box or flex for folding directly under itself without a gap that takes into account the height of others in the line. I need to make the boxes right next to each other and the ones underneath. Row code   display: grid;   grid-template-columns: repeat(3, 1fr);   grid-auto-rows: auto;    grid-auto-flow: dense;    gap: 10px;    How can I possibly resolve this? ",['https://i.sstatic.net/YjFRPpwx.png']
78641475,WPF Intellisense in XAML UserControl without ViewModel,"I would like to be able to use intellisense in XAML without having a ViewModel as DataContext but having the DataContext of the UserControl.cs The goal is to be able to see properties under development. Here is an example for demonstration purposes: <UserControl x:Class=""WpfAppNavigationViewControl.NavigationViewControl""              xmlns=""http://schemas.microsoft.com/winfx/2006/xaml/presentation""              xmlns:x=""http://schemas.microsoft.com/winfx/2006/xaml""              xmlns:mc=""http://schemas.openxmlformats.org/markup-compatibility/2006""               xmlns:d=""http://schemas.microsoft.com/expression/blend/2008""               xmlns:local=""clr-namespace:WpfAppNavigationViewControl""              mc:Ignorable=""d""               d:DesignHeight=""450"" d:DesignWidth=""800"">      <Grid>         <Grid.ColumnDefinitions>             <ColumnDefinition Width=""200"" x:Name=""PanelColumn""/>             <ColumnDefinition Width=""*""/>         </Grid.ColumnDefinitions>          <!-- Navigation Panel -->         <StackPanel x:Name=""NavigationPanel"" Background=""LightGray"">             <Button Content=""Collapse Panel"" Click=""TogglePanelButton_Click""/>              <ListView x:Name=""NavigationList""                       ItemsSource=""{Binding Path=NavigationItems, RelativeSource={RelativeSource AncestorType=UserControl}}"">                 <ListView.ItemTemplate>                     <DataTemplate>                         <Grid>                             <Grid.ColumnDefinitions>                                 <ColumnDefinition Width=""Auto""/>                                 <ColumnDefinition Width=""*""/>                                 <ColumnDefinition Width=""Auto""/>                             </Grid.ColumnDefinitions>                             <Image Source=""{Binding Path=LeftIcon}"" Width=""16"" Height=""16"" Margin=""5""/>                             <TextBlock Grid.Column=""1"" Text=""{Binding Path=Title}"" VerticalAlignment=""Center"" Margin=""5""/>                             <Image Grid.Column=""2"" Source=""{Binding Path=RightIcon}"" Width=""16"" Height=""16"" Margin=""5""/>                         </Grid>                     </DataTemplate>                 </ListView.ItemTemplate>             </ListView>         </StackPanel>          <!-- Main Content -->         <Grid Grid.Column=""1"">             <TextBlock Text=""Main Content Area"" VerticalAlignment=""Center"" HorizontalAlignment=""Center"" FontSize=""24""/>         </Grid>     </Grid> </UserControl>  Code Behind using System.Windows; using System.Windows.Controls;  namespace WpfAppNavigationViewControl {     /// <summary>     /// Interaction logic for NavigationViewControl.xaml     /// </summary>     public partial class NavigationViewControl : UserControl     {         private bool isPanelCollapsed = false;         private readonly GridLength expandedWidth = new GridLength(200);         private readonly GridLength collapsedWidth = new GridLength(50);          public NavigationViewControl()         {             InitializeComponent();             DataContext = this;         }          public static readonly DependencyProperty NavigationItemsProperty = DependencyProperty.Register(""NavigationItems"",             typeof(IEnumerable<NavigationItem>), typeof(NavigationViewControl), new PropertyMetadata(null));          public IEnumerable<NavigationItem> NavigationItems         {             get { return (IEnumerable<NavigationItem>)GetValue(NavigationItemsProperty); }             set { SetValue(NavigationItemsProperty, value); }         }          private void TogglePanelButton_Click(object sender, RoutedEventArgs e)         {             if (isPanelCollapsed)             {                 PanelColumn.Width = expandedWidth;                 (sender as Button).Content = ""Collapse Panel"";             }             else             {                 PanelColumn.Width = collapsedWidth;                 (sender as Button).Content = ""Expand Panel"";             }             isPanelCollapsed = !isPanelCollapsed;         }     } }  I would like to be able to view the NavigationItems list I expect the result like this example but it has nothing to do with the example above  ",['https://i.sstatic.net/KgDI81Gy.jpg']
78639185,Accessing Vagrant-deployed OPNSense Firewall,"I've been playing with Vagrant to deploy some OPNSense firewalls. I'm currently using rudibroekhuizen/opnsense as I had some issue or other with the more recent ones. It deploys correctly. However, I've had some issues accessing the firewall from the other VM's that are part of the deployment. While a standard Ubuntu box has an IP assigned to it, the OPNsense boxes aren't. I'm very new to Vagrant (and firewalls more generally - trying to use this to learn), so I'm not sure if this is specific to the firewalls, although I'm thinking it is. I'm using the following Vagrantfile:     # -*- mode: ruby -*-     # vi: set ft=ruby :      # 192.168.56.0/21 range reserved     servers=[       { # root/opnsense         :hostname => ""web"",         :ip => ""192.168.57.10"",         :box => ""rudibroekhuizen/opnsense"",         :ram => 1024,         :cpu => 2       },       {         :hostname => ""db"",         :ip => ""192.168.57.11"",         :box => ""rudibroekhuizen/opnsense"",         :ram => 1024,         :cpu => 2       },       {# vagrant/vagrant         :hostname => ""control_node"",         :ip => ""192.168.57.12"",         :box => ""ubuntu/trusty64"",         :ram => 1024,         :cpu => 2           }     ]          Vagrant.configure(""2"") do |config|         config.vm.provider ""virtualbox"" do |v|           v.check_guest_additions = false         end         servers.each do |machine|             config.vm.define machine[:hostname] do |node|                 node.vm.box_check_update = false                 node.vm.box = machine[:box]                   node.vm.network :private_network, ip: machine[:ip]                   node.vm.synced_folder '.', '/vagrant', disabled: true               node.vm.provision ""file"", source: ""~/.ssh/id_rsa.pub"", destination: ""~/.ssh/my_key.pub""               node.vm.provision ""shell"", inline: <<-SHELL                 if [ -e ~/my_key.pub ] ; then cat ~/my_key.pub >> ~/.ssh/authorized_keys ; fi;             SHELL             end         end     end  ip -a on the control_node shows the correct IP being assigned:  but the OPNSense machine seems to be doing it's own thing?  If I add another ubuntu/trusty64 box, the two ubuntu boxes can ping each other, so it's something to do with the OPNsense box. But, going by the OPNSense installation docs I think I should just be able to access the firewall? If it's relevant, I'm running Oracle VM Virtualbox Manager in Windows, and running the Vagrant script in a WSL installation. Thanks! ","['https://i.sstatic.net/82yBrQBT.png', 'https://i.sstatic.net/DPCmoj4E.png']"
78638246,PyTorch problem with a specific version of CUDA,"Background I need to test this AI model on the following CUDA server: https://github.com/sicxu/Deep3DFaceRecon_pytorch $ nvidia-smi  Tue Jun 18 18:28:37 2024        +---------------------------------------------------------------------------------------+ | NVIDIA-SMI 545.23.08              Driver Version: 545.23.08    CUDA Version: 12.3     | |-----------------------------------------+----------------------+----------------------+ | GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC | | Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. | |                                         |                      |               MIG M. | |=========================================+======================+======================| |   0  NVIDIA GeForce RTX 3060        On  | 00000000:41:00.0 Off |                  N/A | |  0%   40C    P8              13W / 170W |     39MiB / 12288MiB |      0%      Default | |                                         |                      |                  N/A | +-----------------------------------------+----------------------+----------------------+                                                                                           +---------------------------------------------------------------------------------------+ | Processes:                                                                            | |  GPU   GI   CI        PID   Type   Process name                            GPU Memory | |        ID   ID                                                             Usage      | |=======================================================================================| |    0   N/A  N/A      1078      G   /usr/lib/xorg/Xorg                           16MiB | |    0   N/A  N/A      1407      G   /usr/bin/gnome-shell                          3MiB | +---------------------------------------------------------------------------------------+  But I'm receiving this warning while testing:  /home/arisa/.conda/envs/deep3d_pytorch/lib/python3.6/site-packages/torch/cuda/init.py:125: UserWarning: NVIDIA GeForce RTX 3060 with CUDA capability sm_86 is not compatible with the current PyTorch installation. The current PyTorch install supports CUDA capabilities sm_37 sm_50 sm_60 sm_61 sm_70 sm_75 compute_37. If you want to use the NVIDIA GeForce RTX 3060 GPU with PyTorch, please check the instructions at https://pytorch.org/get-started/locally/  I receive this error after the above warning:  RuntimeError: CUDA error: no kernel image is available for execution on the device  Note: CUDA 12.2 vs 12.3 I was able to test the same AI model on Google Colab with CUDA 12.2 without any problem. I'm not sure why the server with CUDA 12.3 is a trouble maker.  Why? Why CUDA 12.2 works fine but 12.3 throws warnings and errors? Building from source So, I just thought I would build PyTorch 1.6.0 - required by the AI model - with CUDA 12.3. I just wanted to ask about the possibility of building from source. I just want to know if it's possible to build PyTorch 1.6.0 along with CUDA 12.3 without patching the source code: https://github.com/pytorch/pytorch/releases/tag/v1.6.0 ",['https://i.sstatic.net/1967iip3.png']
78637280,How to fix ivy file error on runtime in angular 14,"When i am upgrading my angular repo version in angular-14, i am facing ivy error in ng serve command  I added below code in tsconfig.app.json file but still not working ! ""angularCompilerOptions"": {     ""enableIvy"": false },  Here i attached the package.json file for reference  ","['https://i.sstatic.net/nuuugiwP.png', 'https://i.sstatic.net/pz3uc6fg.png']"
78634000,"SQLSTATE[HY000]: General error: 1 no such table: tblname (Connection: sqlite, SQL: select * from ""tblname"")","I'm beginner in laravel; I'm trying to create an API of devices. When I try the API, it says there is no such table named devices. Any help would be appreciated.     ","['https://i.sstatic.net/Umigz85E.png', 'https://i.sstatic.net/kEHZAuHb.png', 'https://i.sstatic.net/owuH8pA4.png', 'https://i.sstatic.net/yr8wxx20.png']"
78633211,Python percentile functions give weird results,"I am trying to calculate percentile(0.05) to percentile(0.95) with 0.05 as step. I did some test and one of the implementation gave me weird results. I couldn't figure out why. I will just use percentile(0.05) and percentile(0.85) in my sample code to illustrate. I ran the code in Jupyter Notebook. If I list the percentile functions explicitly, it seems they work all right. quantile_funcs = [lambda x : x.quantile(0.05), lambda x : x.quantile(0.85)]  data = {'group':['A', 'B', 'A', 'A', 'B', 'B', 'B', 'A', 'A'], 'col1':[1, 3, 3, 5, 4, 6, 7, 7, 8]} df = pd.DataFrame(data) df['col2']=df['col1']+1 df_sum = df.groupby(['group']).agg([*quantile_funcs, ""count"", 'mean']) df_sum.columns = ['c1_P5', 'c1_p85', 'c1_ct', 'c1_mean', 'c2_P5', 'c2_p85', 'c2_ct', 'c2_mean'] print(df_sum)  The results are right and the quantile_funcs point to two lambda functions under __main__. See screenshot below.  However, if I didn't list the percentile function explicitly but generate the list of functions through a loop. It gave me weird results. percentiles = [0.05, 0.85] quantile_funcs = [lambda x: x.quantile(p) for p in percentiles]  data = {'group':['A', 'B', 'A', 'A', 'B', 'B', 'B', 'A', 'A'], 'col1':[1, 3, 3, 5, 4, 6, 7, 7, 8]} df = pd.DataFrame(data) df['col2']=df['col1']+1 df_sum = df.groupby(['group']).agg([*quantile_funcs, ""count"", 'mean']) df_sum.columns = ['c1_P5', 'c1_p85', 'c1_ct', 'c1_mean', 'c2_P5', 'c2_p85', 'c2_ct', 'c2_mean'] print(df_sum)  The results are weird. it seems only the last quantile in the list is used. The quantile_funcs point to two lambda functions under __main__.<listcomp>. See screenshot below.  I am not sure how to make changes on the 2nd implementation to make it work. Appreciate your helps. Thanks. ","['https://i.sstatic.net/M6PxJZUp.png', 'https://i.sstatic.net/XIkiHpSc.png']"
78633105,Why the JavaScript is returning an object when i don't use anything inside script TAG and returns HTML tag when i use defer/async attribute?,"i just want to know that Why the JavaScript is returning an object when i don't use anything inside script TAG and returns HTML tag when i use defer/async attribute??, the code goes like this <h1 id=""ele"">timer run's here</h1> <button id=""btn"">Run</button> <script src=""functiontest.js"" ></script>    ","['https://i.sstatic.net/JfX4NTL2.png', 'https://i.sstatic.net/0bokAvWC.png']"
78628317,I don't get to choose which of the firebase dependencies to use in Xcode," I want to only add Authentication and Messaging, but I don't know how, in some youtube videos I get a checkbox in the start of every row but I don't see it here. When I choose none though and get the package product out of the screen, it automatically returns to its default state. ",['https://i.sstatic.net/YjEVaAXx.png']
